index Label,Tweet Text
1,nba playersny support protests ofpolice killings suremoney donations forcollege wb coming
0,hope you had a nice xmas babes x
0,love hanging out with my dad
0,this friday lit
0,looking forward to new year  d
1,you are so sweet
0,i wish son  like i said  twitter  wit on twitter and the magic of photos that are 3d   smoke and mirrors effect 
1,  shocking
0,check out my latest blog post on myfairdaily  pins that really work   lbloggerslifestylepinteresttriedandtrue
0,I am not going to survive today w o breaking down in tears at least twice and possibly passing out  all nighter library was a bad idea 
0,much  
1,we all know how well we did under erickson 
1,i give people a break 2 say that without my supporting cast that none of my works would of made it is tosh  did nobody getextras
0,lord have mercy on us  the world s most powerful nation is ruled by two families bushclintonwaspselxn2016
1,to watch re blues  chelsea s of course
0,this gone be some fire    fire jan 24thgetlifted
1,happy monday all  pbloggersmbloggers
0,notcieseu foreign affairs committee meps to discuss lebanon with prime minister
1,i love how sometimes i am skipped over so the greeting replies are just towards odin but not me 
1,try to ring about a plumbing issue  her phone goes off upstairs with super mario theme tune retrogaming
1,  alert the media  some guy on twitter has un cited proof that evolution is wrong  let us get his nobel prize ready 
0,chasing my dog though the house fun
0,smartphone app pays you  see  verizonfollobacktcot go 2 
1, too bad her cube does not have a door        bestcoworkersever
1,you talk about biased behavior  go read some of the paid articles about paycoin 
1, execute  commands the beginning of a job but it is used to end a person s life now that is
0,hmm interesting  jury s out  but edging towards the right side of  favourable    hopethathelps
1,what a lovely morning delhi government bansuber   looks like rape will stop in delhi now aretheyserious
1,well i watched making of  clip about drive rescored  now i see how easily composers do it   
0,I am not staring at your boobs hun  i m looking at your heartrelax
0,fun fact  i have a color guard rifle named stitch after i got stitches from it plus stitch is my fav 
0,yes  thumbs up sign  the taste    the slight aroma of the tea  smiling face with heart shaped eyes 
0,amen  bless you huda  means a lot  you too 
1,hey maybe you can reach the scoreboards and fix their latest issues
0,just a had a bruce springsteen flashback   shudder 
1,twitter pushes people to read  whilefacebook pushes people to breed   truefact
0,thirst will make you settle for a grenade bruh
1,throwing up on christmas morning is my ideal way of spending it 
1,   great seing u mate  thanks for the cheap shot  winking face  safe trip back  clinking beer mugs  clinking beer mugs    dry train why we lost  face with tears of joy  face with tears of joy  face with tears of joy  face with tears of joy  face with tears of joy 
1,i just love freezing rain 
0,me andchange were not friends i still needtime
0,going to sleep  hopesydneysiege is sorted out in the morning
0,pickuplinez to use boy when u smile its like the sun girl awe boy because ur teeth are so yellow   
1,i see toledo made a good name for itself last night
1,so lakeside was like 7million scavengers all in 1placehadfun neverboxingdayshoppingagain
1,religion is unfounded  else  allah would have saved the kids    peshawarattackpakschoolsiege
0,yescracker   come on   is it 199  server too busy  failspam
1,it is so nice knowing you have everyone is back and yet no one has mine 
1,thanks bus  thanks for telling me where i am  so helpful 
0,come onorionlaunch   it is 1am in australia  us down undergeeks need  some  sleep
1,nice to see dwight yorke being his normal impartial self as usualvillalovein astleilcfc
1,it is gonna be a great day  smiling face with open mouth 
1,i always cannot wait to see how works ifyouknowwhatimean
0,i am also going to enjoy two beers  while sitting in my car  that is illegal  what was done to me at usc medical  and at penn mar  is 
1,I will snap at you if you tell me what to do again   face with tears of joy  funnyguy
1, jihadi killers inottawasidney  peshawar are rogue acts while fratboy uva rapists are symbolic of deeper societal flaws    tcot
0,august has the most birthdays  february has the least and most of the serial killers are born in november    so dont mess up with me  nov26
0,am really fuckin paying for it todaytequilais theone
0,still feeling sorry for myself about being to ill to go out last night    loudly crying face  crying face  here is my memories from  
1,coffee and fiber one  it is worth getting up for 
1,another new politician in the state with a social science degree and a liberal arts diploma   just what we need greensfail
1,that was not a choke hold the officer was trying to keepericgarner from falling forward 
0,your irish fans cannot wait   impossible to get ticket    boo hoo 
1,   gas below  1 per litre in ottawa  happy holidays     yes  crisis averted
1,the fact that whites are prone to universal thinking is actually racial in and of itself 
1,is so funny rn smiling face with open mouth and cold sweat 
0,i need to do something legendary this winter break
0,prunes toffee and effervescent goodness     drinking a delirium nocturnum   memphis  pint   dram   photo
0,happened in my culture competency class  i could not continue to argue with ignorance    my face in class
1,i just watched afitbit commercial followed my anihop commercial advertising a belgian chocolate mousse crepe 
1,all i want for christmas is  the complimentary coaster offered by the title insurance company if i generate a  quick quote  to myself 
0,I am not a lohan anymore  grinning face with smiling eyes  detox now for 4 weeks new me  1 week tomorrow  face throwing a kiss 
1,i hate it
0,if we could stop losing planes that would be great 
0,oh yeah  that was funny as hell too 
0,everyone has got a selfie stick this year  I have had one for ages  just saying mainsteamtrendsetter
0,has passed as the world s most valuablestartup growthnyc
0,what the hell ever 
1,he captures the spirit of devolution so well
1,sorry this does not make any sense why make it even more tough  that is going to produce more players  
0,I am really excited for tomorrow because that means the assignments and responsibilities of today will be over 
0,they better 
0,I am kinda missing summer        summer2o14bestiealenabestfriendidekwecool chipsfoodfollowmeifoll  
1,someone had a great sense of humor theygavemetcucolorsforchristmas
0,  wenger slams referee  sky saintsfc ha ha ha ha for being too blatantly bias towards them  
0,good morning all     
0,torbaydementiaactionalliance    living with dementia  dying from it    peter js ashley
1,makes me so proud to be an american
1,who would have imagined thatjakeplummer smokes weed regularly   outsidethelines
1,well done   you are doing a great job    a e waiting times worst since records began
1,why cannot i  you  retweet my  your  own tweets  this is an important issue that needs to be resolved 
0,nice soak in the bubble bath  face throwing a kiss  face throwing a kiss  face throwing a kiss 
0,thank you   requiring facebook to participate in twitch chat is really a good way to push away interested players 
0,you cant score goals sitting on the bench or 15 20 min max its hard pal fill sorry for him
0,blamebadluck  genesascauseofmostcancertypes  here swhy  heredity and environmental factors  
1,stop being the fan  and be the person blowing minds 
0,huge for rt congrats to today s12daysofchristmassweaterscontest winner  
1,do not you see the for call teammates soft when you have not been to practice in 2 weeks  overpaid 
0,sundayfundaymylovemermaidlovenewyear2015   rockefeller center
1,the people supporting police violence seem to be the same assholes that scream about government over reach  cognitivedissonance
1,my glasses are blinding me 
1,facing health crises  india slashes healthcare goodgovernance namogogoburedin
1,morning cry session with my roomie  today s going to be a great day 
0,cubaseeslongstruggleaheadbeforeu s liftsembargo  via
0,always a worthy choice
1,hi not a single vote was polled in 3 polling stations of kulgamkashmir   im tuned into  p thnx kashmirboycotts
0,ah  a week until my next medschool interview  grinning face with smiling eyes 
0,onhumanrightsdaymanchester takes first steps towards independence    notonwwell
0,christmas beenthebest   west monkseaton
1,writing an article on mood enhancing foods  telling people what to eat to be happy
0,   tsu website now worth  1 5 million   people get paid for posting   
1,that moment when someone accidentally deletes everything on your phonebestchristmasever
1,i love the meaningful messages of automake 
1,fuck getting a flat tire and my car dying coming home from work at 5am  thanks god for my friends  great way to end start my day
1,spilled milk onto my boob  oh the  
0,another bush in the whitehouse 
1,  you are pretty so i better play your  free skinnerbox game  I am sure it will not ask for my money after a few levels 
0,      find out about some of our hip hop mixtape promotion packages
1,well throwing up at 6 00 am is always fun  white smiling face  
1,2 1 2 hour nap then up for a ct scan at the hospital  perfect timing 
1,it is nice to see continuity in our gender struggles 
0,sad to hear about passing  his family and friends are in my prayers today rip
0,when I am doing my hw at the same time with watching series 1amnowstill finishmywork   
1,the routine texting irks my nerves the most but i guess it is the thought that count needanewroutine
0,i did not know the severity of what you were charged with  i just read it on the internet  praying for you   your wife 
1,i have such a wonderful gf 
1,who ever thought moving in the middle of december would be so peaceful 
0,retweet to have a book signing   screening in your area 
0,oh ffs my body clock is f diwanttosleep
1,soo mad right now  great way to start my day
0,I am the guy for you brooke davis onetreehill this story is sad thrilling and confusing  but i love it  smiling face with heart shaped eyes 
1,thanks for the wake up wrap and coffee this morning  cheapbastard
1,hehehehe    what a shame  
1,rt   should be great watching miami try to block sweat and featherstone off the edge next two years  real fun stuff
1,which would also push rates up    is not this a fun game 
1,gareth s polar opposite is a chicken loving vegetarian  face with tears of joy  hatching chick  bones
0,every wondered what is the turkey s take onthanksgiving 
1,i am extremely excited to know what reza aslan and cj werleman think about what happened in pakistanpeshawarattack
1,I am getting excited about mexico now 
0,are you looking at the wrong profile picture 
0,home alone aka turn on all the lightsscaredycat
1,actually cropped out her daughter in this pic for a selfie  see no evil monkey topmum
0,u might b d bigest fan of srk but i find u better actor than him sayng it just fr sayng but realy mean it expression king
1,friday morning lecture on blood  smiling face with heart shaped eyes  smiling face with heart shaped eyes  smiling face with heart shaped eyes  smiling face with heart shaped eyes  smiling face with heart shaped eyes  smiling face with heart shaped eyes 
1,  yeah  tones are the most obvious things in tweets 
0,teenanalcastinghighway highway 69   8211  disturbed  dedicated to a girl raped on 16 12 12 
1,i should sue my parents
1,great start to the morning flattire
1,final projects ugh  keeping me from being productive  butnotreally
0,   aaamd what time is your bedtime   better tweet dad at night from my house  i do not want to get in trouble 
1,cannot wait till my birthday
0,clovis cartoon  tuesday  december 09  2014 jamaicaobserverandroidapp via   a real mccoy
1,just now layin down to go to bed  college is great guys  it does not stress you out or keep you up at night at all  or make you cry 
0,pretty sure i just sat behind in the mcdonald s drive through and peeked to see movie what was playing  face with tears of joy 
0,chrischristy will do well among republican voters  jebbush  i think he could do well  democrats do not like him 
1,nights like tonight are the only reason I am able to carry on to the weekendsuchagoodweek
1,wow i love how frizzy my hair gets
0,goodmorning 
0,hate them roulettes me there heavy
1,joke of the year congrats kuivaa   
1,have not you used the  don t you know who i am  line yet  
1,girls put so much effort in dressing nice for school  i m over here in my oversized sweats and vansmaybetomorrow
1,christmas as an adult with broken family  just awesome  nothing like your stepsister with 9 kids  
0,it was so incredible to hear justice ginsburg speak today  she truly is an inspiration 
0,we need ademocracy copocracy  police morningjoe blacklivesmatterdemocracymattersfergusonericgarner
1,  when some police officers pursue  daring  villains the way abusers pursue frightened prey police officer  abuservillain  prey
1,cool 
0,putinsaysrussiawon tbeintimidatedovercrimea  via
1,just received an email that i am the heir to the nigerian petroleum corporation  i should immediately send them all my bank info 
1,race 5 at sandown dogs tonight sponsored by  dandenong budgie club   hope that is a joke  love a seat at that table nerdsgetalife
1,i just loove when my guy friends give me thorough descriptions of their bowel movements   whystopthis
1,so i have pink eye  I am soo excited about it   
0,  has warned about bassem heck  they might already know him fergusonnyc
0,pulis turned downnufc cos he wants to spend a load of money on 30 year old journeymen  parish would not let him   neither would ma cpfc
0,mary is not having that shit whatsoever doneshesdone  information desk person 
1,great days there under wilko 
1,friday hilarity  the cso ofsony just picked up a award forsecurity sonyhack
0,whoa  i hope dione taylor got a standing ovation for that performance  incredible voice 
0,they seemed to have found an alternative use for the biblehotelnewyears religious
0,dog for dinner anyone cultivoletchworth not bringing my kid here again
1,n the is the promotions r by human n not by the religions  for strictly speaking all religions believe it is the right 1 
0,drudgery personifiedcommuterprobsnorthernlinetfl
0,damn i lost a lot of followers  probs cuz i do not tweet much related to anymore
0,sorry butt
0,now gonna enjoy this day with my babies   victory hand  
0,i refuse to be weak  workoutmotivationfitfam
0, do 4 fans   app pays you   your fans   see   go 2 
1,a ghostwriter  shocked  
1,having soo much fun in math  face with tears of joy mathclassdrawingmusiceyesnowflakeflo  
0,confucius motivational quotes free android app
1,doubt i was the first to block you  but you pretend good 
1,group message with bbc to start off my morning thanks hannah    
0,  tried to spell beeyotch and iphone made me spell beyonc   that is fire 
0,find me one of those costumes for him and we will  face savouring delicious food  face with tears of joy 
0,i was using
1,westbrook 16 points on 42 shots ok ok i see you working
1,hello indoor lung nice to see have to you back   runner  expressionless face 
1,so you think anime is for kids   tell me again how many times you have seen frozenanimeis forkidsfrozen
0,notcieseu moscovici quizzed on extra time for three eu countries to hit eurozone targets
1,so fucking excited to be the 5th wheel for another new year s eve   cannot blame anybody but myself for being super picky re  men
1,going to the game tonight by myself sounds so fun
0,well  people did ask where would have been without mccormack  and here we are
1,what is most important today is not family or health but rather nba action 
1,has the best pickup lines
0,why does a iphone purchased at full price still need a mobile device unlock code to work internationally  uncarrier
0,hope better hope tokyo by nic kill
0,can i get an amen   
1,final at 7am  I am ready
1,wow writing 3 reviews on 3 concerts i did not attend is exactly what i want to be doing right now instead of sleeping
1,ready for the tax final
1,love her  please publicise her more 
0,but of courselucky13mylovessundayfundaylastsunday2014
1,hmm  next year  will be saying  teams that moved from sd to la 
1,lmao i may be drunk   but my level of maturity is at it is all time high lmfaoo   face with tears of joy  face with tears of joy  face with tears of joy 
0,null  68      how much do you know about periods  via
1,really 
1,     penguins cancel morning skate  which was an optional  due to icy road conditions  
0,lol i hope that is a good kinda crazy
0,christmas day boxing day and new years day off just is not enough  so much to do for me   others this month enoughhoursintheday
0,was swarmed by about 40 teenage girls as i walked in the mall  help  at least they were leaving right  
0,and i used to hate coming to uni to do work lol
0,i hopefully will not be here anyway fingers crossed x
0,someone described it to me as  passing like a laxette through a budgie  but i cannot remember who 
1,tx  i saw that  must be a great shot to defend oneself from a fierce attacking giraffe  hungergames
1,nice to know that you give me so much importance        n
0,drinking an 925 ipa by   ground control    photo
1,thats not weird at all
0,i work in front of laptop for 8 hours a day and suffer terrible dry eye bloodshot eyerony
0,bummer ending   but what a fun game and season gophers
0,dallas   7  over washington  new orleans   7  over tampa bay  green bay over detroit   9   carolina   2 5  over atlanta 
0,fuck it mite just warch eastenders
1,i did not know the story of noah had transformers in it  man the modern biblical tale killss it  whatarethelivingrockpeoplefor
1,you could probably just call or text her that information allcelebritiesarefriends
1,aw i love it when my boss schedules me to work the day that a storm comes to the bay area      
1,and here i though that a one programmer operation had the same money and power as ea themoreyouknow
0,that is my saturday night entertainment  
1,1 5th  just like in the real world 
0,on the other hand condolences to and for the draw  
0,i try to imagine  it is confusing 
1,haha or are a chainsaw murder  or a corrupt fortune 500 ceo  or a rapist  w e makes you happy  hebetripping
1,there is nothing like almost rear ending someone because they slam on brakes for no reason to get you alert and ready for an exam  
0,going to my classfuckyou important
0,7 52am  too damn early  in south carolina   what a shitty state to be proud of
0,believe in boegarts  rt   the red sox must really believe in xander boegarts as a ss if they are going with a gb theme 
1,13cabs apparently this guy only does city airport  if not  swears   drives off  even from a taxi rankgoodguy
0, yo boy  you guys are know to keep the party mood going    ezonegoadiaries 
1,supaa sweet when you have finals in the am and ya cannot sleep 
0,wow  smiling face with open mouth and cold sweat  smiling face with open mouth and cold sweat  smiling face with open mouth and cold sweat  are you mad babe face screaming in fear  face screaming in fear 
0,did i really need to put a hashtag  oh dear 
1,cannot fck with you hoe an I am sorry  open hands sign   face with tears of joy 
0,gotta love how honest kids are saywhattheythink
1,I am sure it is largely ignored in practice  in ny you cannot do any govt work if you have convicts
1,  liberal used in same sentence   unheard of   turn in your keyboard sir 
0,watch amazing race contestant talk juicy 
0,kebabs ordered   snug on sofa watching shit tele with dad  two hearts  purple heart 
0,if i could kidnap my friend s new puppy navi  i would do it in a heartbeat 
0,let it goafraid frozen
1,but it has to be fake   where are all the stars  
1,love studying for anatomy  beating heart 
0,if not your  fisted hand sign  fisted hand sign  box them up yeah  face with tears of joy  face with tears of joy 
0,  knowledge itself does not mean a person is qualified to represent a religion if   his her humanity    sanity  is absent 
0,and the day started civilisedappointments road tripbestdayeverneverlaughed as much   tks to  
0,this made me think of you     330   i need vodka mixed w a bit of holy water right now 
0,follow themoneyhomebiz notmlm    note you can get paid for posting on   
1,a chunk of my hair got stuck in the blow dryer and i had to cut it out   that is always fun    expressionless face 
1,claims the man was peaceful  when he was violating hr of orientation  making a free speech argument over an hr issue 
1,can i ask why we did not hv gej n pdp trending yesterday night
1,i love waking up and not being able to sleep anymore   
0,hanging out with my niece all day  face with tears of joy  face with stuck out tongue and winking eye  jokes
0,I have heard liberals defending bombing civilians along with terrorists w o trial but still claim enh interrogations and gitmo evil 
1,he offered it but he made it sure the board refused double 16m in october  all in rangers interest
0,today has been such a shitty day
0,neither can i  I am gonna have an ambulance pre booked gorj purple heart  purple heart  purple heart 
1,fell asleep   8 30pm  woke up at 12 00am  cannot get back tosleep  i had almost forgotten about youinsomnia   welcome back 
0,thank you behh  loveyou     bestfriendsbehhbehsweetlovedistance tofar  
1,lights went off at my school so now we trying to learn with one emergency light on in the classroom how great 
1,the of the new jd gym bein right next to a sayers  sausage roll with salad please   flushed face 
0,just bartered for a bottle of rum in best one  and got it down from  18 to  14  happy fucking new year to me  
0,034i100glitterinsidejustlamp of please rt 
1,yes mother as you wish
0,I will just assume rex grossman is starting 
1,is it ironic for a song to come on myipod after a song   selenagomezjustinbeiber
0,oh  and lets not forget this
1,walking to school is so awesome
1,love taking the subway alone at 2 40am
1, ha ha  christmas cat looks well impressed
0,  you were my cup of tea  but you were a total ass so i switched to coffee  victory hand    face with tears of joy  person raising both hands in celebration 
0,  do feartobeeccentricinopinion  foreveryopinionnowacceptedwasonceeccentric   by bertrand russell
0,that is 4 steps  but i can dig it 
0,that moment when you want to break someones fingers pouting face  pouting face  pouting face  pouting face  pouting face 
1,you are so cool 
1,where is the good governance that we are ordered to celebrate on dec 25th   goodgovernancedaychristmas
1,losing the keys to your car before your have to drive yourself to the airport to catch a flight is awesome 
1,online shopping with no credit card  white smiling face  umm  justbrowsing  white smiling face 
0,russiasaysnewu s sanctionsmayhamperdialogue oniran  syria  via
0,gop loves immigration  they do not like illegal border crossers  illegal presidential action and ignoring constitution 
0,why the fuck is twitter telling me to follow myself in following someone  
0,listen to paranard my mix by polosweetsnp onsoundcloud
0,pretty flipping cold outside there today i tell ya what
0,fuck pure clothes though   spoiled just blessed flexed biceps 
0,time to look at my golden girls all nite grinning face with smiling eyes  love this show
0,how can you even keep up with all this great music  
0,theblackbrunchnyc hashtag got the racists goin up on a sunday   unamused face 
1,he is just trying to drive suh s price up 
0,welp  back to the drawing board  persevering face  muasike eyelinerfailnotformemakeupnaturalgirl  
1,illinois just made it illegal to film cops  i guess that is a step in the right direction  wtf
0,this is what we called otak letak kat lutut   melayu  
1,just found out there are etch a sketch apps  oldschoolnotoldschool
0,I am 55 and I have believed for most of my life that god only created 1 race
0,but i never really check  so maybe this thing is wrong every week 
0,ideology in a nutshell   the meaning of life in a sentence for every perspective 
0,fine atm is they glazed apple shower gel and perfume it smells amazing 
0, ew you really did it 
0,i do not want to see a remake of my favorite movie   oldboy was a perfect film 
1,today is a fabulous day workuggh
1,his song angel of death is a good one  it has lyrics bashing the vatican
1,remember black friday was a bust  
0,i thought it funny  p
1,the shadowy investigatory powers tribunal says tapping of major internet cables ok  that is alright then 
1,is jameis winston getting paid for this photo or is5 coincidence 
1,what do you know aboutiubb  tom crean is a coaching genius  
0,good points  but republican party can be just as fractured  together that makes for a disenchanted electorate 
0,greek salad and i are lovers  that is all 
0,follow  and get your free demo of their industry buzzing app seen at
0,on page 169 of 251 of harry potter and the chamber of secrets  by j k  rowling
0,the silence tastes like wet flowers wet dead dying flowers  flowers without life  fallen pieces of silence 
0,2 a m   just went to bed twittersleepy2am
1,do not you love when guys try to give you their number  keyword tried  backupoff
1,7 am  pilates now i get to go home and get ready for work  amazing 
0,it is beginning to look a lot like christmas  christmas tree  father christmas officetinselchristmassyhappy longnow  
0,bbcnews   china   shanghaicrush xijinpingordersnewyearinvestigation 
1,a design firm s holiday card skewers corporate jargon  hand biting mouth jargondesign  
0,just put it in first gear and they will move  liberals will not ever give their life for a cause  they will just destroy yours 
0,man  there is too much in this tweet 
0,see you in burnsville at 5pm 
0,happy birthday young one  have a gooden lad x
0,the greatest unsolved mystery   god 
1,yellow pages are all you need  phone books are the future truthreallynotreally
1,fox news criticizing poor journalism regarding the uva incident is hilarious
0,buddhism chant  kids  musiceducation
0,skill support compyuter system  what is your idea   robotway
1,we spend our childhood in a hurry to grow up and when we grow up we want to retain our childlike nature justsaying lifegoalskids
0,i got ready and then got to school and parked in less than 12 minutes miracle
1,good step by bjp goons
1,we can vote republican  their civil rights record and their ability to empathize is amazing   
1,i wonder what professor iaukea has to say about the new disney princess     unamused face 
0,merrychristmas to each and every one of you lovely lot peaceonearth x
0,tweeted this at me yesterday
1,the police turned it violent        i so love the truth in headlines        
0,if i can make it out there  I had love to have a beer  or ten  and talk baseball  you are a good dude 
1,i am 100  sure that the cereal box i just decorated is an accurate representation of how well i know the book 
1,can hear the trainees watching a training dvd while I am on my break  sounds fun  p
1,yet another angrybluehand moron blocks me after just one tweet   p
0,what is with the ridiculous hashtagging massivetwat
1,storm coming todayimloving
1,oh  will keep fingers crossed for you  sometimes the worse they are  quicker they gohandymedicalfact
1,I am so glad that jonathan stewart had to have  his best game in 5 yrs against me in fantasy fb playoffs   imout
1,for some reason i feel the classiest when I am wearing  3 fake pearl necklaces    lol
0,had to take apatiopics   snow falling still  this was totally clear when i went to sleep wcco
0,of course not  carding  what carding 
0,more than word just in this selfie    the egyptian legends    bestselfie2014  
1,ohh the joy of getting pulled over  green heart 
1,gotta love when you shake someone s hand and they shiver   it is official  i have death hands and it is now winter coldhandswarmheart
0,can u help   more conservatives needed ontsu   get paid 4 posting stuff like this   you can   too  go to
1,thank god that the wait for an appointment is only until february 
1,what  2 for an app  outragious   
1,how in the world will i start my day once kaitlyn gets tired offrozen  idontwanttobuildasnowmanmommyproblemsmommylife
0,robert is handsome  ugly  rdj i love you     5       me ga  btw tomtom i love u too
0,the fact an officer would threaten to throw a mother in a squad car lamenting over her dying child s wicked absurd 
0,do you not work at the dirty bird no more 
1,for having union representation for decades  teachers  pay still sucks and is shorted by dues 
0,and here we goo  lolcalleditbandwagonhouseisafeelingeducate yourself kids
0,been about you and I am still about you
0,wondering weather to have a few drinks tonight or not  father christmas  wrapped present  wrapped present  christmas tree 
1,going to watch a movie about murder  merry christmas   
1,and after being up for over 24 hours I am finally getting some freaking sleep  happyholidays alwaysworking
1,obviously my day is going to go fantastically well
1,there is no way you could mean that  no track record whatsoever
1,casual stroll with lauralobaugh rochester funinthesun   key west islands   florida  u s a  
0,coffee and prioritizing the mess that is me  trying to begrown but clearly i am
0,lol actually all 3 are  but i use 1 just for email
0,christmas is less than a week away wtaf
1,making a pair of lungs out of all the tobacco boxes I have collected for my sculpture project
0,but  7 at a big guy like sephora or jcpenny is killer 
0,q  what is slower than pakistan batting  a  ptcl evopakvnz
0,I have completed day 3 of the 30 day ab challenge workout  join me and download the app at
1,soon  stop  wtf  and omg are deff my fav things to hear  face with tears of joy 
0,merry christmas to all at topspin monkeys  hope you have great holidays and are ready to train for the new years  x
0,how much more stupid can people get   
0,difficult and happy in life should be enjoyed  because life comes just once  so he went  so he will not be back     so ez
0,what a difference 4 years makesbestfriends changedonebit
0, face with tears of joy  face with tears of joy  I will let you and bb know how i get on xx
0,definitely consult a tax professional on that one 
0,free dating and relationships booksfreebiebookdownload greenliving
1,fact startrek adult onesie meets clothing requirements 4 walmart employee  just put on yr vest   a smile 
0,depends who you mean by  you  cause everyone is different
1,today is just starting out fabulous
0,who wanna hit the slopes 
0,be blessed friends  merry christmas to all 
0,a colleague just told me that her uncle was duped in acid by saddam hussein s thugs  your usual office banter
0,kiwi heineken    drinking a steinlager pure by new zealand breweries limited   raglan golf club    photo
0,it is funny to think that there are literally books out there for whatever you want to do in life  be a  
1,this is a great time for me not to be feeling well    unamused face 
1,because it is much more important to unilaterally remove restrictions on oil and gas sector 
0,i have so much to do before tomorrow so i think maybe I will take a nap 
0,product of aaron rodgers  eric decker was pretty good last year too  it is situational  when jordy cashes in  he will be a non factor 
1,how did i miss that there was a taken2 
1,what a pleasant way for minneapolis  most prestigious publication to describe its female audience 
1,wow i just cannot wait for all thenewyearnewme posts  face with tears of joy  face with tears of joy  face with tears of joy 
1,that moment you drop your phone right after your kid gives you a case for xmas but before it is actually opened and put to use 
0,you   do not represent all blacks in fact  most reject you
1,i fell asleep posting my last post 
0,i guess I am dreaming  how else am i able to visit this site  guess they will not let a prisoner have a phone right 
0,how do i give feedback on some food I have just  happy
0,damnit dude I will see you when i get back though
1,   lol  apparently i leave a big impression 
0,find sxy lov on your mobile    twinkenginegoldenkrustgreensmoothiegirl
1,muslimapologies   10 tweets that explain what muslims should be sorry for 
0,yeah i did  because it did not show the convo and stuff  was gonna text it you but no   
0,at 2 30am  who is gonna favourite it  an owl 
0,was not the playoff supposed to make this process easier  ncaa
0,same as what whoopi said about rape of 13 yo by roman polanski  not  rape rape  b c she was drugged  via
1,those who failed to develop hair on their bald hear are talking abr development
1,so glad i work mornings now
1,preparing some sample answers for the rehearsal exam qs for digital media with google drive  I am so technologically advanced  
0,casual meal with a mate  did not turn out as expected disappointed 
1,lucky I have finished all my coursework  revised super hard and feel super healthy  two words  loving life 
1,hahahhaha that really made me jelouse
1,I am trying to decide if that cover says  lonely widower  or not 
1,just another day as a lovely comcast subscriber  neverworks
0,iv not even started weary face  think I am just going to get the parents and babies something  the fam is multiplying too quickly  pensive face 
0,happy young chap ashamed of my god and my saviorspreading the word of god n life of christsuccessful entrepreneurmindofgod
1,mondays are fine  it is your life that sucks   it s the first day of class and you see that    ugh  face   ursulaonamonday  wow
1,glad to just find out we had a quiz due yesterday and i did not even know thanks for the notification blackboard
0,new england   11 5  over new york jets  pittsburgh   2 5  over kansas city  carolina   4  over cleveland 
0,gurumantra forsuccess entrepreneurstartup
0,wow I am seriously dying here  see no evil monkey  see no evil monkey 
0,you can have the prettiest face in the world but stretch marks will ruin it all for me 
0,no but i followed you and i saw you posted that so i thot i might add on  sorry
1,todd is love  todd is life
0,twitter keeps insisting i follow someone who i rather      confused face 
0,it is currently fair and 4  outside 
0,definitely the latter   o
1,clever you 
0,obama   like difi withtorturereport is using the  scorched earth  method  tcot
0, here we are all alone  you and me   privacy  and we can do anything  your fantasy    getmetoevc
0,14 0 but it is not that close 
0,ah soul show making my sunday morning at work more bearablecold yethappy
1,ill see you in the finals
0,I will go to hawaii  bye bye my friends  I will be back grinning face with smiling eyes  grinning face with smiling eyes  hawaii trip with myfamiry because girlfriend
0, blackonblackcrime comitted by  blacklivesmatterprotest inferguson    rts   
0,sometimes the best thing you can do is to not think  worry  obsess  just have faith that everything will work out for thebest 
1,well i clearly wrote that last tweet
0,okay went to court the case got adjourned till january   my backs been playing up so in some pain  weary face  wbu  x
0,must b in theblood lol x
0,not a strong showing for pittsburgh sports this weekend  thanks and for great seasons stillafan
0,hello sunday  by the way it is december 28  2014 at 02 15pm   just a random information 
0,watch 1   2 and then watch 3 another time
0,cannot wait to be home but gonna miss alot of people  thumbs down sign  ah roll on the new year  thumbs up sign sligowillbehithardagain
0,isis flag above  merry christmas  is just to muchblackhumor and    prayers to hostages  
1,I am going to call today s commute  quality time  w  my mini  1 hour   40 minutes of  quality time   thanks dc rush hour optimism
1,yeh but its still unclear you know 
1,feeling the of using to find people ironically using the work wrong metahipster
0,is naughty dog going to be there tga
1,the oh so classy    also belittled thealsicebucketchallenge in his disgusting little video    notinmywallet
0,  cod aw serversoffline
1,wow tim hortons cobourg is really on their a game today
1,have not been to sleep  feeling awesome 
1,thanks for plan c two weeks in a row  getting rid of exotic engrams is also an amazing move 
1,it is funny because your a fake ass bitch   youratruefriendtoher
1,if there was nocfbplayoff this year  would there really be an argument againstalavsore for anationalchampionship  should not be 
0,there was a shooting in my old neighborhood where my family lives  praying everyone is okay and stays safe  heavy black heart  
1,it is always nice when a teacher does not leave lesson plans for their sub  
1,dont you just love captchas 
1,yeah hastings  rose  bird and beer is a much better 8 11 than richardson  zampa  laughlin and tait 
0,amazing how they are the one doing the ignoring  and think they are set free
0,quick feet in slow motion   never stop loving   knees high   arms moving   still a lot more to be done  
0,wish i was still in bed with  growing heart  icouldsleepforeverrightnow  pistol  disappointed face 
1,working cart today  gonna make that money    35 golfers all day  unamused face  pistol 
0,yeah  i hated it    
0,favorite if you love romance novels  lovedramaromance
0,  absolutely love this song cantstopsinging
0,yes i remember a little  but then an entirely new lineup came in  is that what happened 
1,yeah this is so cool just fucking woke up
1,nice  lazy search in google scholar could not find a free copy   openaccess for the win
0,feds doing studies of gays as if they are a different species  add word lesbian before your study and double your grant    
1,well  if it is not one thing it is another  but hey why not a like new exhaust pissed grr
0,elfwhy not moving
